breach_id,breach_location_id,scenario_id,scenario_name,return_period,discharge_m3s,breach_name,dijkring,river,damage_MEUR,victims,affected,model_resolution,initial_breach_width,max_breach_width,breach_growth_method,scenario_layer,map_id,id,breachtypes_id,dijkringareas_id,openwaters_id,name,code,x,y,notify,lt30,f30t300,f300t3000,f3000t30k,gt30k,dreigende_overstroming,geometry_type,geometry_x,geometry_y
435,435,17983,Boonweg_tpp2d_5bressen,400000,,Boonweg,Dijkring 06 - Friesland en Groningen,Waddenzee,370,10,4416,"100,0","-999,0", ,automatisch,scenario_17983,5836,435,2,,108,Boonweg,PRIM,168515,590419,,0,0,1,1,1,0.0,Point,168515,590419
442,442,19732,Gorinchem_AW389_tp_QBR15000_MM150_O_wzw11_PZH2019,2000,,Boven Merwede km 955.5 (dkr16 AW389),Dijkring 16 - Alblasserwaard en Vijfheerenlanden,Boven Merwede,16000,1440,148379,"100,0","10,0","64,0",automatisch,scenario_19732,11320,442,2,17.0,17,Boven Merwede km 955.5 (dkr16 AW389),PRIM,125776,426972,,0,0,1,1,0,0.0,Point,125776,426972
442,442,19731,Gorinchem_AW389_tpp1d_QBR16500_MM150_O_wzw11_PZH2019,20000,,Boven Merwede km 955.5 (dkr16 AW389),Dijkring 16 - Alblasserwaard en Vijfheerenlanden,Boven Merwede,18000,1958,151593,"100,0","10,0","70,0",automatisch,scenario_19731,11301,442,2,17.0,17,Boven Merwede km 955.5 (dkr16 AW389),PRIM,125776,426972,,0,0,1,1,0,0.0,Point,125776,426972
443,443,19730,Hardinxveld-Giessendam_AW003_tp_QBR15000_MM150_O_wzw11_ PZH2019,2000,,Boven Merwede km 958.5 (dkr16 AW003),Dijkring 16 - Alblasserwaard en Vijfheerenlanden,Boven Merwede,13000,1284,137339,"100,0","10,0","96,0",automatisch,scenario_19730,11803,443,2,17.0,17,Boven Merwede km 958.5 (dkr16 AW003),PRIM,122608,427932,,0,0,1,1,0,0.0,Point,122608,427932
443,443,19729,Hardinxveld-Giessendam_AW003_tpp1d_QBR16500_MM150_O_wzw11 m/s_ PZH2019,20000,,Boven Merwede km 958.5 (dkr16 AW003),Dijkring 16 - Alblasserwaard en Vijfheerenlanden,Boven Merwede,15000,1611,141909,"100,0","10,0","102,0",automatisch,scenario_19729,11796,443,2,17.0,17,Boven Merwede km 958.5 (dkr16 AW003),PRIM,122608,427932,,0,0,1,1,0,0.0,Point,122608,427932
444,444,19728,Hardinxveld-Giessendam_AW015_tp_QBR15000_MM175_O_wzw11_PZH2019,2000,,Boven Merwede km 960.1 (dkr16 AW015),Dijkring 16 - Alblasserwaard en Vijfheerenlanden,Boven Merwede,15000,2332,141149,"100,0","10,0","99,0",automatisch,scenario_19728,11824,444,2,17.0,17,Boven Merwede km 960.1 (dkr16 AW015),PRIM,121093,426387,,0,0,1,1,0,0.0,Point,121093,426387
444,444,19727,Hardinxveld-Giessendam_AW015_tpp1d_QBR16000_MM175_O_wzw11_PZH2019,20000,,Boven Merwede km 960.1 (dkr16 AW015),Dijkring 16 - Alblasserwaard en Vijfheerenlanden,Boven Merwede,16000,2758,142571,"100,0","10,0","106,0",automatisch,scenario_19727,11810,444,2,17.0,17,Boven Merwede km 960.1 (dkr16 AW015),PRIM,121093,426387,,0,0,1,1,0,0.0,Point,121093,426387
486,486,4960,Brakel - Min decimeringshoogte,125,,Brakel,Dijkring 38 - Bommelerwaard,Waal,9600,382,47466,"100,0","-9999,0","210,0",vast,scenario_4960,6388,486,2,41.0,107,Brakel,PRIM,135013,425876,Deze overstroming kan tot nieuwe dijkdoorbraken leiden op andere benedenstroomse locaties in dijkring 24 en 36 vanwege extra instroom in de (Afgedamde) Maas.,0,1,1,1,0,0.0,Point,135013,425876
486,486,4957,Brakel - Standaard maatgolf,1250,,Brakel,Dijkring 38 - Bommelerwaard,Waal,11000,496,48803,"100,0","-9999,0","210,0",vast,scenario_4957,6402,486,2,41.0,107,Brakel,PRIM,135013,425876,Deze overstroming kan tot nieuwe dijkdoorbraken leiden op andere benedenstroomse locaties in dijkring 24 en 36 vanwege extra instroom in de (Afgedamde) Maas.,0,1,1,1,0,0.0,Point,135013,425876
486,486,4959,Brakel - Plus decimeringshoogte,12500,,Brakel,Dijkring 38 - Bommelerwaard,Waal,11000,591,49090,"100,0","-9999,0","210,0",vast,scenario_4959,6395,486,2,41.0,107,Brakel,PRIM,135013,425876,Deze overstroming kan tot nieuwe dijkdoorbraken leiden op andere benedenstroomse locaties in dijkring 24 en 36 vanwege extra instroom in de (Afgedamde) Maas.,0,1,1,1,0,0.0,Point,135013,425876
487,487,20979,RD02_Bramsacker_tp,1250,,Bramsacker,Dijkring 42 - Ooij en Millingen,Boven Rijn,6600,473,27720,"100,0","-999,0", , ,scenario_20979,23440,487,2,45.0,18,Bramsacker,PRIM,225391,416099,,0,0,1,1,0,0.0,Point,225391,416099
487,487,20980,RD02_Bramsackker_tpp1d,12500,,Bramsacker,Dijkring 42 - Ooij en Millingen,Boven Rijn,7300,546,29763,"100,0","-999,0", , ,scenario_20980,23496,487,2,45.0,18,Bramsacker,PRIM,225391,416099,,0,0,1,1,0,0.0,Point,225391,416099
490,490,18745,RD2_TPplus1D,100000,,BrittanniÃ«haven (dkr19 km 4.8),Dijkring 19 - Rozenburg,Calandkanaal + havens,26,1,1938,"25,0","10,0","21,0",automatisch,scenario_18745,23956,490,2,20.0,22,BrittanniÃ«haven (dkr19 km 4.8),PRIM,76636,435070,,0,0,0,0,2,0.0,Point,76636,435070
490,490,18746,RD2_TPplus2D,1000000,,BrittanniÃ«haven (dkr19 km 4.8),Dijkring 19 - Rozenburg,Calandkanaal + havens,300,17,8363,"25,0","10,0","41,0",automatisch,scenario_18746,23963,490,2,20.0,22,BrittanniÃ«haven (dkr19 km 4.8),PRIM,76636,435070,,0,0,0,0,2,0.0,Point,76636,435070
491,491,21066,Broekdijk_47_4 TP-1D,125,,Broekdijk,Dijkring 47 - Arnhemse- en Velpsebroek,IJssel,3700,223,32658,"100,0","-999,0", , ,scenario_21066,4765,491,2,50.0,49,Broekdijk,PRIM,196443,444009,,0,1,1,1,0,0.0,Point,196443,444009
491,491,1224,Broekdijk Velp_TP,1250,,Broekdijk,Dijkring 47 - Arnhemse- en Velpsebroek,IJssel,3400,234,30094,"162,0","-9999,0","210,0",vast,scenario_1224,6702,491,2,50.0,49,Broekdijk,PRIM,196443,444009,,0,1,1,1,0,0.0,Point,196443,444009
491,491,21067,Broekdijk_47_4 TP+1D,12500,,Broekdijk,Dijkring 47 - Arnhemse- en Velpsebroek,IJssel,2900,170,27243,"100,0","-999,0", , ,scenario_21067,5858,491,2,50.0,49,Broekdijk,PRIM,196443,444009,,0,1,1,1,0,0.0,Point,196443,444009
540,540,21096,Bypass_Zuid,2000,,Bypass Zuid,Dijkring 11 - IJsseldelta,IJssel,1400,49,21141,"50,0","-999,0", ,vast,scenario_21096,6852,540,2,11.0,49,Bypass Zuid,PRIM,189314,504010,,0,0,1,0,0,0.0,Point,189314,504010
541,541,20697,dr27_bres5_SRK_tp_wbVZM-Zoommeer,4000,,C-Kering_volkerakzoommeer_bres5,Dijkring 27 - Tholen en St. Philipsland,zoommeer/eendracht,3,0,41,"25,0","10,0", ,automatisch,scenario_20697,7740,541,2,28.0,117,C-Kering_volkerakzoommeer_bres5,PRIM,71820,401182,,0,0,0,1,1,0.0,Point,71820,401182
541,541,20696,dr27_bres5_SRK_tpp1d_wbVZM,40000,,C-Kering_volkerakzoommeer_bres5,Dijkring 27 - Tholen en St. Philipsland,zoommeer/eendracht,64,1,1859,"25,0","10,0", ,automatisch,scenario_20696,7733,541,2,28.0,117,C-Kering_volkerakzoommeer_bres5,PRIM,71820,401182,,0,0,0,1,1,0.0,Point,71820,401182
542,542,20695,dr27_bres6_SRK_tp_wbVZM,4000,,C-Kering_volkerakzoommeer_bres6,Dijkring 27 - Tholen en St. Philipsland,zoommeer/eendracht,19,0,83,"25,0","10,0", ,automatisch,scenario_20695,7754,542,2,28.0,117,C-Kering_volkerakzoommeer_bres6,PRIM,72200,404790,,0,0,0,1,1,0.0,Point,72200,404790
542,542,20694,dr27_bres6_SRK_tpp1d_wbVZM,40000,,C-Kering_volkerakzoommeer_bres6,Dijkring 27 - Tholen en St. Philipsland,zoommeer/eendracht,46,0,83,"25,0","10,0", ,automatisch,scenario_20694,7747,542,2,28.0,117,C-Kering_volkerakzoommeer_bres6,PRIM,72200,404790,,0,0,0,1,1,0.0,Point,72200,404790
543,543,18747,RD3_TPmin1D,1000,,Calandkanaal_km1020.3(dkr19 km7.0),Dijkring 19 - Rozenburg,Calandkanaal + havens,680,114,11546,"25,0","10,0","34,0",automatisch,scenario_18747,23977,543,2,20.0,22,Calandkanaal_km1020.3(dkr19 km7.0),PRIM,75187,436355,,0,0,1,1,2,0.0,Point,75187,436355
543,543,18748,RD3_TP,10000,,Calandkanaal_km1020.3(dkr19 km7.0),Dijkring 19 - Rozenburg,Calandkanaal + havens,870,751,11714,"25,0","10,0","44,0",automatisch,scenario_18748,23970,543,2,20.0,22,Calandkanaal_km1020.3(dkr19 km7.0),PRIM,75187,436355,,0,0,1,1,2,0.0,Point,75187,436355
543,543,18749,RD3_TPplus1D,100000,,Calandkanaal_km1020.3(dkr19 km7.0),Dijkring 19 - Rozenburg,Calandkanaal + havens,1200,3541,11928,"25,0","10,0","55,0",automatisch,scenario_18749,23984,543,2,20.0,22,Calandkanaal_km1020.3(dkr19 km7.0),PRIM,75187,436355,,0,0,1,1,2,0.0,Point,75187,436355
543,543,18750,RD3_TPplus2D,1000000,,Calandkanaal_km1020.3(dkr19 km7.0),Dijkring 19 - Rozenburg,Calandkanaal + havens,1500,6418,11970,"25,0","10,0","68,0",automatisch,scenario_18750,23991,543,2,20.0,22,Calandkanaal_km1020.3(dkr19 km7.0),PRIM,75187,436355,,0,0,1,1,2,0.0,Point,75187,436355
544,544,19561,RM3_HYS_bij_Capelle_leegloopscenario_gesloten_SVKY,100,,"Capelle aan den IJssel, Schielands Hoge Zeedijk km 15.6",Dijkring 14 - Zuid-Holland,Hollandsche IJssel,1800,130,83555,"100,0","10,0","26,0",automatisch,scenario_19561,24070,544,2,15.0,47,"Capelle aan den IJssel, Schielands Hoge Zeedijk km 15.6",PRIM,99890,437370,,0,1,1,2,1,0.0,Point,99890,437370
544,544,19569,Schielands Hoge Zeedijk km 15.6 tp-1d (SVKY sluit niet),1000,,"Capelle aan den IJssel, Schielands Hoge Zeedijk km 15.6",Dijkring 14 - Zuid-Holland,Hollandsche IJssel,11000,833,178040,"100,0","10,0","28,0",automatisch,scenario_19569,24467,544,2,15.0,47,"Capelle aan den IJssel, Schielands Hoge Zeedijk km 15.6",PRIM,99890,437370,,0,1,1,2,1,0.0,Point,99890,437370
544,544,19566,Schielands Hoge Zeedijk km 15.6 tp (herstel niet-sluiten SVKY),10000,,"Capelle aan den IJssel, Schielands Hoge Zeedijk km 15.6",Dijkring 14 - Zuid-Holland,Hollandsche IJssel,8000,549,163707,"100,0","10,0","37,0",automatisch,scenario_19566,24485,544,2,15.0,47,"Capelle aan den IJssel, Schielands Hoge Zeedijk km 15.6",PRIM,99890,437370,,0,1,1,2,1,0.0,Point,99890,437370
544,544,19567,Schielands Hoge Zeedijk km 15.6 tp (SVKY sluit niet),10000,,"Capelle aan den IJssel, Schielands Hoge Zeedijk km 15.6",Dijkring 14 - Zuid-Holland,Hollandsche IJssel,15000,1059,193694,"100,0","10,0","38,0",automatisch,scenario_19567,24497,544,2,15.0,47,"Capelle aan den IJssel, Schielands Hoge Zeedijk km 15.6",PRIM,99890,437370,,0,1,1,2,1,0.0,Point,99890,437370
544,544,19565,Schielands Hoge Zeedijk km 15.6 tp+1d (SVKY sluit niet),100000,,"Capelle aan den IJssel, Schielands Hoge Zeedijk km 15.6",Dijkring 14 - Zuid-Holland,Hollandsche IJssel,15000,1105,194250,"100,0","10,0","40,0",automatisch,scenario_19565,24478,544,2,15.0,47,"Capelle aan den IJssel, Schielands Hoge Zeedijk km 15.6",PRIM,99890,437370,,0,1,1,2,1,0.0,Point,99890,437370
545,545,18395,C6_TP0D_MM400_abg_RM2_REF3,10000,,Capelle-West_Nijverheidstraat (Hmp. 51),Dijkring 14 - Zuid-Holland,Nieuwe Maas,2200,5050,58137,"100,0","10,0","57,0",automatisch,scenario_18395,6945,545,2,15.0,71,Capelle-West_Nijverheidstraat (Hmp. 51),PRIM,98186,435982,,0,0,0,1,2,0.0,Point,98186,435982
545,545,18396,C6_TP1D_MM475_abg_RM2_REF3,100000,,Capelle-West_Nijverheidstraat (Hmp. 51),Dijkring 14 - Zuid-Holland,Nieuwe Maas,5200,6482,123645,"100,0","10,0","64,0",automatisch,scenario_18396,6952,545,2,15.0,71,Capelle-West_Nijverheidstraat (Hmp. 51),PRIM,98186,435982,,0,0,0,1,2,0.0,Point,98186,435982
545,545,18397,C6_TP2D_MM550_abg_RM2_REF3,1000000,,Capelle-West_Nijverheidstraat (Hmp. 51),Dijkring 14 - Zuid-Holland,Nieuwe Maas,9500,7763,170695,"100,0","10,0","73,0",automatisch,scenario_18397,6959,545,2,15.0,71,Capelle-West_Nijverheidstraat (Hmp. 51),PRIM,98186,435982,,0,0,0,1,2,0.0,Point,98186,435982
546,546,19403,Capelsche_uiterwaard tp,2000,,CapelscheUiterwaarden,Dijkring 35 - Donge,Bergsche Maas,6600,118,52651,"100,0","-999,0", ,vast,scenario_19403,801,546,2,37.0,12,CapelscheUiterwaarden,PRIM,128600,413440,,0,0,1,1,0,0.0,Point,128600,413440
546,546,19404,Capelsche_uiterwaard tpp1d,20000,,CapelscheUiterwaarden,Dijkring 35 - Donge,Bergsche Maas,8700,272,76353,"100,0","-999,0", ,vast,scenario_19404,5322,546,2,37.0,12,CapelscheUiterwaarden,PRIM,128600,413440,,0,0,1,1,0,0.0,Point,128600,413440
554,554,13861,11_Cornwerd_MP_1bres_tpm1d,400,,Cornwerd,Dijkring 06 - Friesland en Groningen,IJsselmeer,100,1,715,"100,0","-999,0", , ,scenario_13861,573,554,2,,50,Cornwerd,PRIM,155148,565535,,0,0,1,1,1,0.0,Point,155148,565535
554,554,13860,11_Cornwerd_MP_1bres_tp,4000,,Cornwerd,Dijkring 06 - Friesland en Groningen,IJsselmeer,140,1,1258,"100,0","-999,0", , ,scenario_13860,566,554,2,,50,Cornwerd,PRIM,155148,565535,,0,0,1,1,1,0.0,Point,155148,565535
554,554,13862,11_Cornwerd_MP_1bres_tpp1d,40000,,Cornwerd,Dijkring 06 - Friesland en Groningen,IJsselmeer,230,2,1791,"100,0","-999,0", , ,scenario_13862,580,554,2,,50,Cornwerd,PRIM,155148,565535,,0,0,1,1,1,0.0,Point,155148,565535
555,555,5247,Cortenoever - Min decimeringshoogte,125,,Cortenoever,Dijkring 52 - Oost Veluwe,IJssel,1200,33,19624,"100,0","-9999,0","210,0",vast,scenario_5247,6002,555,2,55.0,49,Cortenoever,PRIM,210750,457150,,0,1,1,1,0,0.0,Point,210750,457150
555,555,5244,Cortenoever - Standaard maatgolf,1250,,Cortenoever,Dijkring 52 - Oost Veluwe,IJssel,1600,53,24140,"100,0","-9999,0","210,0",vast,scenario_5244,7053,555,2,55.0,49,Cortenoever,PRIM,210750,457150,,0,1,1,1,0,0.0,Point,210750,457150
555,555,5246,Cortenoever - Plus decimeringshoogte,12500,,Cortenoever,Dijkring 52 - Oost Veluwe,IJssel,1900,71,27142,"100,0","-9999,0","210,0",vast,scenario_5246,6490,555,2,55.0,49,Cortenoever,PRIM,210750,457150,,0,1,1,1,0,0.0,Point,210750,457150
556,556,19050,tp-1d Culemborg,125,,Culemborg,"Dijkring 43 - Betuwe, Tieler- en Culemborgerwaard",Lek,8400,340,62900,"100,0","-999,0", ,vast,scenario_19050,26578,556,2,46.0,60,Culemborg,PRIM,143061,440918,,0,1,1,1,0,0.0,Point,143061,440918
556,556,19051,tp Culemborg,1250,,Culemborg,"Dijkring 43 - Betuwe, Tieler- en Culemborgerwaard",Lek,12000,483,84496,"100,0","-999,0", ,vast,scenario_19051,26712,556,2,46.0,60,Culemborg,PRIM,143061,440918,,0,1,1,1,0,0.0,Point,143061,440918
556,556,19052,tp+1d Culemborg,12500,,Culemborg,"Dijkring 43 - Betuwe, Tieler- en Culemborgerwaard",Lek,13000,528,90945,"100,0","-999,0", ,vast,scenario_19052,26583,556,2,46.0,60,Culemborg,PRIM,143061,440918,,0,1,1,1,0,0.0,Point,143061,440918
557,557,13033,Dalfsen 1/125 jaar (431 m3/s),125,431.0,Dalfsen,Dijkring 09 - Vollenhove,Vecht,990,12,6433,"50,0","20,0","200,0",vast,scenario_13033,7074,557,2,,101,Dalfsen,PRIM,214793,502318,,0,1,1,1,0,0.0,Point,214793,502318
557,557,13034,Dalfsen 1/1250 jaar (550 m3/s),1250,550.0,Dalfsen,Dijkring 09 - Vollenhove,Vecht,1500,16,10023,"50,0","20,0","200,0",vast,scenario_13034,7067,557,2,,101,Dalfsen,PRIM,214793,502318,,0,1,1,1,0,0.0,Point,214793,502318
557,557,13032,Dalfsen 1/12500 jaar (670 m3/s),12500,670.0,Dalfsen,Dijkring 09 - Vollenhove,Vecht,2000,25,15098,"50,0","20,0","200,0",vast,scenario_13032,7060,557,2,,101,Dalfsen,PRIM,214793,502318,,0,1,1,1,0,0.0,Point,214793,502318
601,601,20995,RD04_Deichstation_tp,1250,,Deichstation,Dijkring 48 - Rijn en IJssel,Boven Rijn,20000,904,145547,"100,0","-999,0", , ,scenario_20995,23762,601,2,51.0,18,Deichstation,PRIM,218729,423599,,0,0,1,1,0,0.0,Point,218729,423599
601,601,20994,RD04_Deichstation_tpp1d,12500,,Deichstation,Dijkring 48 - Rijn en IJssel,Boven Rijn,25000,1289,172040,"100,0","-999,0", , ,scenario_20994,23769,601,2,51.0,18,Deichstation,PRIM,218729,423599,,0,0,1,1,0,0.0,Point,218729,423599
602,602,4993,deNijenstee - Min decimeringshoogte,125,,DeNijenstee,Dijkring 52 - Oost Veluwe,IJssel,1000,30,9614,"100,0","-9999,0","210,0",vast,scenario_4993,7086,602,2,55.0,49,DeNijenstee,PRIM,201750,486450,,0,1,1,1,0,0.0,Point,201750,486450
602,602,4989,deNijenstee - Standaard maatgolf,1250,,DeNijenstee,Dijkring 52 - Oost Veluwe,IJssel,1200,36,11881,"100,0","-9999,0","210,0",vast,scenario_4989,7100,602,2,55.0,49,DeNijenstee,PRIM,201750,486450,,0,1,1,1,0,0.0,Point,201750,486450
602,602,4992,deNijenstee - Plus decimeringshoogte,12500,,DeNijenstee,Dijkring 52 - Oost Veluwe,IJssel,1300,41,14269,"100,0","-9999,0","210,0",vast,scenario_4992,7093,602,2,55.0,49,DeNijenstee,PRIM,201750,486450,,0,1,1,1,0,0.0,Point,201750,486450
603,603,13366,Deventer 1/125 jaar,125,,Deventer,Dijkring 53 - Salland,IJssel,2300,427,20071,"50,0","20,0","200,0",vast,scenario_13366,7121,603,2,56.0,49,Deventer,PRIM,208232,473542,,0,1,1,1,0,0.0,Point,208232,473542
603,603,13367,Deventer 1/1250 jaar,1250,,Deventer,Dijkring 53 - Salland,IJssel,4000,490,53386,"50,0","20,0","200,0",vast,scenario_13367,7114,603,2,56.0,49,Deventer,PRIM,208232,473542,,0,1,1,1,0,0.0,Point,208232,473542
603,603,13368,Deventer 1/12500 jaar,12500,,Deventer,Dijkring 53 - Salland,IJssel,8200,596,103473,"50,0","20,0","200,0",vast,scenario_13368,7107,603,2,56.0,49,Deventer,PRIM,208232,473542,,0,1,1,1,0,0.0,Point,208232,473542
604,604,13369,Deventer Noord 1/125 jaar,125,,Deventer Noord,Dijkring 53 - Salland,IJssel,420,349,6595,"50,0","20,0","200,0",vast,scenario_13369,7142,604,2,56.0,49,Deventer Noord,PRIM,205456,477708,,0,1,1,1,0,0.0,Point,205456,477708
604,604,13370,Deventer Noord 1/1250 jaar,1250,,Deventer Noord,Dijkring 53 - Salland,IJssel,2700,398,43546,"50,0","20,0","200,0",vast,scenario_13370,7135,604,2,56.0,49,Deventer Noord,PRIM,205456,477708,,0,1,1,1,0,0.0,Point,205456,477708
604,604,13371,Deventer Noord 1/12500 jaar,12500,,Deventer Noord,Dijkring 53 - Salland,IJssel,7200,551,89825,"50,0","20,0","200,0",vast,scenario_13371,7128,604,2,56.0,49,Deventer Noord,PRIM,205456,477708,,0,1,1,1,0,0.0,Point,205456,477708
605,605,345,Dieden_tp+1d,-9999,,Dieden,Dijkring 36 - Land van Heusden/de Maaskant,Maas,28000,1511,285971,"100,0","35,0","300,0", ,scenario_345,7163,605,2,38.0,62,Dieden,PRIM,170150,425750,Deze overstroming kan bij (boven)maatgevende omstandigheden tot nieuwe dijkdoorbraken leiden op benedenstroomse locaties in dijkring 35 via het Drongelens Kanaal.,1,1,1,0,0,0.0,Point,170150,425750
605,605,346,Dieden_tp-1d,125,,Dieden,Dijkring 36 - Land van Heusden/de Maaskant,Maas,5600,252,73805,"100,0","12,0","100,0", ,scenario_346,7156,605,2,38.0,62,Dieden,PRIM,170150,425750,Deze overstroming kan bij (boven)maatgevende omstandigheden tot nieuwe dijkdoorbraken leiden op benedenstroomse locaties in dijkring 35 via het Drongelens Kanaal.,1,1,1,0,0,0.0,Point,170150,425750
605,605,4911,Dieden_mhw bres100m,1250,,Dieden,Dijkring 36 - Land van Heusden/de Maaskant,Maas,16000,808,192541,"100,0","12,0","100,0", ,scenario_4911,7149,605,2,38.0,62,Dieden,PRIM,170150,425750,Deze overstroming kan bij (boven)maatgevende omstandigheden tot nieuwe dijkdoorbraken leiden op benedenstroomse locaties in dijkring 35 via het Drongelens Kanaal.,1,1,1,0,0,0.0,Point,170150,425750
606,606,18039,Toetspeil,1250,,Diemerdammersluis,Dijkring 44 - Kromme Rijn,IJ-meer,<1,0,0,"100,0","10,0", ,automatisch,scenario_18039,25835,606,2,47.0,48,Diemerdammersluis,PRIM,129173,483938,,0,0,1,1,0,0.0,Point,129173,483938
606,606,18040,Toetspeil+1,12500,,Diemerdammersluis,Dijkring 44 - Kromme Rijn,IJ-meer,<1,0,0,"100,0","10,0", ,automatisch,scenario_18040,25912,606,2,47.0,48,Diemerdammersluis,PRIM,129173,483938,,0,0,1,1,0,0.0,Point,129173,483938
637,637,13772,20_Lauwersmeer_1bres_tpm1d,400,,Dijkringtraject 1 Lauwersmeer,Dijkring 06 - Friesland en Groningen,Waddenzee,600,3,1736,"100,0","10,0", ,automatisch,scenario_13772,2086,637,2,,108,Dijkringtraject 1 Lauwersmeer,PRIM,208488,602607,,0,0,1,1,2,0.0,Point,208488,602607
637,637,13773,20_Lauwersmeer_4bressen_tp,4000,,Dijkringtraject 1 Lauwersmeer,Dijkring 06 - Friesland en Groningen,Waddenzee,670,3,2448,"100,0","10,0","436,0",automatisch,scenario_13773,2093,637,2,,108,Dijkringtraject 1 Lauwersmeer,PRIM,208488,602607,,0,0,1,1,2,0.0,Point,208488,602607
637,637,13774,20_Lauwersmeer_4bressen_tpp1d,40000,,Dijkringtraject 1 Lauwersmeer,Dijkring 06 - Friesland en Groningen,Waddenzee,870,6,4102,"100,0","10,0","506,0",automatisch,scenario_13774,1699,637,2,,108,Dijkringtraject 1 Lauwersmeer,PRIM,208488,602607,,0,0,1,1,2,0.0,Point,208488,602607
637,637,13775,20_Lauwersmeer_4bressen_tpp2d,400000,,Dijkringtraject 1 Lauwersmeer,Dijkring 06 - Friesland en Groningen,Waddenzee,1100,15,6681,"100,0","10,0", ,automatisch,scenario_13775,2105,637,2,,108,Dijkringtraject 1 Lauwersmeer,PRIM,208488,602607,,0,0,1,1,2,0.0,Point,208488,602607
638,638,13735,29_Woldendorp_1bres_tpm1d,400,,Dijkringtraject 10 Woldendorp,Dijkring 06 - Friesland en Groningen,Waddenzee,490,8,3399,"100,0","10,0", ,automatisch,scenario_13735,2920,638,2,,108,Dijkringtraject 10 Woldendorp,PRIM,267576,589130,,0,0,1,1,2,0.0,Point,267576,589130
638,638,13734,29_Woldendorp_1bres_tp,4000,,Dijkringtraject 10 Woldendorp,Dijkring 06 - Friesland en Groningen,Waddenzee,750,12,5060,"100,0","10,0", ,automatisch,scenario_13734,2913,638,2,,108,Dijkringtraject 10 Woldendorp,PRIM,267576,589130,,0,0,1,1,2,0.0,Point,267576,589130
638,638,13736,29_Woldendorp_1bres_tpp1d,40000,,Dijkringtraject 10 Woldendorp,Dijkring 06 - Friesland en Groningen,Waddenzee,1100,17,6833,"100,0","10,0", ,automatisch,scenario_13736,2927,638,2,,108,Dijkringtraject 10 Woldendorp,PRIM,267576,589130,,0,0,1,1,2,0.0,Point,267576,589130
638,638,13737,29_Woldendorp_1bres_tpp2d,400000,,Dijkringtraject 10 Woldendorp,Dijkring 06 - Friesland en Groningen,Waddenzee,1500,23,9847,"100,0","10,0", ,automatisch,scenario_13737,2934,638,2,,108,Dijkringtraject 10 Woldendorp,PRIM,267576,589130,,0,0,1,1,2,0.0,Point,267576,589130
639,639,13738,30_Carelcoenraadpolder_1bres_tpm1d,400,,Dijkringtraject 11 Carel Coenraadpolder,Dijkring 06 - Friesland en Groningen,Waddenzee,610,9,5677,"100,0","10,0","140,0",automatisch,scenario_13738,3128,639,2,,108,Dijkringtraject 11 Carel Coenraadpolder,PRIM,271658,584637,,0,0,1,1,2,0.0,Point,271658,584637
639,639,13739,30_Carelcoenraadpolder_3bressen_tp,4000,,Dijkringtraject 11 Carel Coenraadpolder,Dijkring 06 - Friesland en Groningen,Waddenzee,1400,27,10334,"100,0","10,0","309,0",automatisch,scenario_13739,3140,639,2,,108,Dijkringtraject 11 Carel Coenraadpolder,PRIM,271658,584637,,0,0,1,1,2,0.0,Point,271658,584637
639,639,13740,30_Carelcoenraadpolder_3bressen_tpp1d,40000,,Dijkringtraject 11 Carel Coenraadpolder,Dijkring 06 - Friesland en Groningen,Waddenzee,2000,42,14310,"100,0","10,0","353,0",automatisch,scenario_13740,3147,639,2,,108,Dijkringtraject 11 Carel Coenraadpolder,PRIM,271658,584637,,0,0,1,1,2,0.0,Point,271658,584637
639,639,13741,30_Carelcoenraadpolder_3bressen_tpp2d,400000,,Dijkringtraject 11 Carel Coenraadpolder,Dijkring 06 - Friesland en Groningen,Waddenzee,3800,87,28423,"100,0","10,0", ,automatisch,scenario_13741,3154,639,2,,108,Dijkringtraject 11 Carel Coenraadpolder,PRIM,271658,584637,,0,0,1,1,2,0.0,Point,271658,584637
640,640,13743,31_West_v_NieuweStatenzijl_1bres_tpm1d,400,,Dijkringtraject 12 West van Nieuwe Statenzijl,Dijkring 06 - Friesland en Groningen,Waddenzee,820,14,6351,"100,0","10,0", ,automatisch,scenario_13743,3229,640,2,,108,Dijkringtraject 12 West van Nieuwe Statenzijl,PRIM,275090,584112,,0,0,1,1,2,0.0,Point,275090,584112
640,640,13742,31_West_v_NieuweStatenzijl_1bres_tp,4000,,Dijkringtraject 12 West van Nieuwe Statenzijl,Dijkring 06 - Friesland en Groningen,Waddenzee,1200,22,8934,"100,0","10,0", ,automatisch,scenario_13742,3222,640,2,,108,Dijkringtraject 12 West van Nieuwe Statenzijl,PRIM,275090,584112,,0,0,1,1,2,0.0,Point,275090,584112
640,640,13744,31_West_v_NieuweStatenzijl_1bres_tpp1d,40000,,Dijkringtraject 12 West van Nieuwe Statenzijl,Dijkring 06 - Friesland en Groningen,Waddenzee,1600,32,10786,"100,0","10,0", ,automatisch,scenario_13744,3236,640,2,,108,Dijkringtraject 12 West van Nieuwe Statenzijl,PRIM,275090,584112,,0,0,1,1,2,0.0,Point,275090,584112
