source,target,distance_km,same_river,same_dijkring
18,564,57.12599851206104,0,1
564,18,57.12599851206104,0,1
18,565,32.01828110626803,0,1
565,18,32.01828110626803,0,1
18,566,31.034791718327998,0,1
566,18,31.034791718327998,0,1
18,567,30.624739819302956,0,1
567,18,30.624739819302956,0,1
18,568,29.43360718634398,0,1
568,18,29.43360718634398,0,1
18,569,59.567842003886625,0,1
569,18,59.567842003886625,0,1
18,570,26.956387091003126,0,1
570,18,26.956387091003126,0,1
18,571,26.88686238667502,0,1
571,18,26.88686238667502,0,1
18,572,23.790475930506307,0,1
572,18,23.790475930506307,0,1
18,573,22.793184529591297,0,1
573,18,22.793184529591297,0,1
18,574,22.43403746542294,0,1
574,18,22.43403746542294,0,1
18,575,22.163152347985157,0,1
575,18,22.163152347985157,0,1
18,576,16.487488832445045,0,1
576,18,16.487488832445045,0,1
18,577,15.6292715761164,0,1
577,18,15.6292715761164,0,1
18,578,14.905452223934704,0,1
578,18,14.905452223934704,0,1
18,579,13.299628039911493,0,1
579,18,13.299628039911493,0,1
18,580,12.052923960599768,1,1
580,18,12.052923960599768,1,1
581,18,8.596704601182944,1,1
582,18,6.679498559023724,1,1
18,586,52.936194800911025,0,1
586,18,52.936194800911025,0,1
28,19,10.275455658996345,1,0
19,42,20.160273435645657,1,1
42,19,20.160273435645657,1,1
19,71,21.419115224490483,1,1
71,19,21.419115224490483,1,1
19,90,31.301461643188485,1,1
90,19,31.301461643188485,1,1
19,91,27.377443215172597,1,0
91,19,27.377443215172597,1,0
19,92,17.36938804333647,1,0
92,19,17.36938804333647,1,0
19,98,44.195356283211474,0,1
98,19,44.195356283211474,0,1
19,103,47.7455673439954,0,1
103,19,47.7455673439954,0,1
19,115,36.63402249275938,1,1
115,19,36.63402249275938,1,1
19,148,37.57770535836375,1,1
148,19,37.57770535836375,1,1
19,189,45.13868647845216,0,1
189,19,45.13868647845216,0,1
19,225,47.27799028089075,0,1
225,19,47.27799028089075,0,1
249,19,12.842207364779624,1,0
19,433,31.671277650262233,1,0
433,19,31.671277650262233,1,0
19,440,33.3748955054544,1,1
440,19,33.3748955054544,1,1
453,19,12.304526687361852,1,1
20,120,21.75836850501434,0,1
120,20,21.75836850501434,0,1
20,181,36.98627015528871,0,1
181,20,36.98627015528871,0,1
20,190,46.391527890337905,0,1
190,20,46.391527890337905,0,1
20,193,16.03500701590118,1,0
193,20,16.03500701590118,1,0
20,236,14.50020527440905,1,0
236,20,14.50020527440905,1,0
20,237,13.847734146783726,1,0
237,20,13.847734146783726,1,0
20,238,13.698831957506451,1,0
238,20,13.698831957506451,1,0
20,260,14.636176584067302,1,0
260,20,14.636176584067302,1,0
20,417,29.158994581432328,1,0
417,20,29.158994581432328,1,0
468,20,8.638744931990988,1,0
20,495,14.057386172400614,1,0
495,20,14.057386172400614,1,0
20,501,33.620092236637305,1,0
501,20,33.620092236637305,1,0
20,502,33.38065626976198,1,0
502,20,33.38065626976198,1,0
20,511,45.02742032362059,0,1
511,20,45.02742032362059,0,1
20,512,40.29479432879637,0,1
512,20,40.29479432879637,0,1
20,594,24.662937396019963,1,0
594,20,24.662937396019963,1,0
20,595,33.48745587529754,1,0
595,20,33.48745587529754,1,0
20,596,37.78413324399542,1,0
596,20,37.78413324399542,1,0
20,597,19.00030855012623,1,0
597,20,19.00030855012623,1,0
21,46,28.46049894151541,1,1
46,21,28.46049894151541,1,1
21,63,9.198369420718,0,1
63,21,9.198369420718,0,1
21,102,10.09418149232517,1,1
102,21,10.09418149232517,1,1
21,151,42.42973603500262,1,0
151,21,42.42973603500262,1,0
155,21,7.836196271150947,1,0
21,191,45.417204889777175,1,1
191,21,45.417204889777175,1,1
21,194,32.773922560474816,1,1
194,21,32.773922560474816,1,1
21,203,41.56309878967159,1,1
203,21,41.56309878967159,1,1
21,224,15.876476309307428,1,1
224,21,15.876476309307428,1,1
21,226,15.922207133434737,1,0
226,21,15.922207133434737,1,0
21,227,14.020724232364033,1,0
227,21,14.020724232364033,1,0
21,243,44.58183486578362,1,0
243,21,44.58183486578362,1,0
21,298,22.459853071647643,1,1
298,21,22.459853071647643,1,1
21,436,44.01437975253088,1,0
436,21,44.01437975253088,1,0
22,41,9.584980177339961,1,1
41,22,9.584980177339961,1,1
22,142,7.31462951898454,0,1
142,22,7.31462951898454,0,1
22,247,6.657730318960058,1,1
247,22,6.657730318960058,1,1
22,401,11.829614702094062,1,1
401,22,11.829614702094062,1,1
22,472,7.87254704654091,0,1
472,22,7.87254704654091,0,1
22,603,16.7134698073141,0,1
603,22,16.7134698073141,0,1
22,605,12.038413599806246,0,1
605,22,12.038413599806246,0,1
23,38,28.246949304305414,0,1
38,23,28.246949304305414,0,1
23,47,41.789808243159,1,1
47,23,41.789808243159,1,1
23,48,99.06938599789542,1,1
48,23,99.06938599789542,1,1
23,49,103.30493682782058,1,1
49,23,103.30493682782058,1,1
23,50,106.76145781132814,1,1
50,23,106.76145781132814,1,1
23,51,52.88666131455076,1,1
51,23,52.88666131455076,1,1
23,52,60.687088923427524,1,1
52,23,60.687088923427524,1,1
23,53,66.08073747318502,1,1
53,23,66.08073747318502,1,1
23,54,72.20299152389741,1,1
54,23,72.20299152389741,1,1
23,55,78.79068387823524,1,1
55,23,78.79068387823524,1,1
23,56,84.11146473578974,1,1
56,23,84.11146473578974,1,1
23,57,86.82176018717888,1,1
57,23,86.82176018717888,1,1
23,58,94.86140320488623,1,1
58,23,94.86140320488623,1,1
23,59,21.77351586216613,1,1
59,23,21.77351586216613,1,1
23,78,64.32936935024313,1,0
78,23,64.32936935024313,1,0
23,87,108.16221175623214,0,1
87,23,108.16221175623214,0,1
23,88,50.14044788391903,1,0
88,23,50.14044788391903,1,0
23,93,32.37249848250826,0,1
93,23,32.37249848250826,0,1
23,153,42.648757168292725,0,1
153,23,42.648757168292725,0,1
174,23,14.732043340962583,1,0
23,175,21.555657494031585,1,1
175,23,21.555657494031585,1,1
23,182,55.664447765157966,1,0
182,23,55.664447765157966,1,0
23,185,49.947741170147026,1,0
185,23,49.947741170147026,1,0
23,186,42.91529610756519,1,0
186,23,42.91529610756519,1,0
23,199,22.543307876174694,1,0
23,200,18.876111516941194,1,0
23,202,67.086908178869,1,0
202,23,67.086908178869,1,0
23,205,23.616703664991014,1,0
205,23,23.616703664991014,1,0
23,222,50.000960310778034,0,1
222,23,50.000960310778034,0,1
23,234,30.0540777932047,0,1
234,23,30.0540777932047,0,1
23,244,45.52242194787092,0,1
244,23,45.52242194787092,0,1
23,248,19.788141423590037,1,0
248,23,19.788141423590037,1,0
23,302,52.91278054496853,1,0
302,23,52.91278054496853,1,0
23,408,51.40029638046847,0,1
408,23,51.40029638046847,0,1
23,409,57.96924651054212,1,0
409,23,57.96924651054212,1,0
23,432,43.50676219853644,1,0
432,23,43.50676219853644,1,0
23,454,49.64316367839584,0,1
454,23,49.64316367839584,0,1
459,23,13.942588927455333,1,1
460,23,16.05838737233599,1,1
467,23,17.92703224184081,1,1
23,476,34.886559302975115,1,0
476,23,34.886559302975115,1,0
23,507,55.20481067805595,1,0
507,23,55.20481067805595,1,0
23,508,57.16088803543906,1,0
508,23,57.16088803543906,1,0
23,509,29.513583059330497,1,1
509,23,29.513583059330497,1,1
23,518,37.936063593894396,0,1
518,23,37.936063593894396,0,1
23,519,39.76906336588782,0,1
519,23,39.76906336588782,0,1
23,590,61.655007590624784,1,0
590,23,61.655007590624784,1,0
23,591,49.64939258440127,1,0
591,23,49.64939258440127,1,0
23,592,50.78984309879289,1,0
592,23,50.78984309879289,1,0
23,593,56.97599404135043,1,0
593,23,56.97599404135043,1,0
24,209,20.63508565526201,0,1
209,24,20.63508565526201,0,1
24,210,21.09313694072079,0,1
210,24,21.09313694072079,0,1
24,213,17.7909488223647,0,1
213,24,17.7909488223647,0,1
24,215,14.217599832601845,0,1
215,24,14.217599832601845,0,1
24,218,15.466656329019534,0,1
218,24,15.466656329019534,0,1
24,220,20.91596906672029,0,1
220,24,20.91596906672029,0,1
24,263,19.945483724392346,0,1
263,24,19.945483724392346,0,1
24,266,22.933664731132705,0,1
266,24,22.933664731132705,0,1
24,497,5.678639009481056,1,0
25,209,22.33067074675546,0,1
209,25,22.33067074675546,0,1
25,210,21.973870528425344,0,1
210,25,21.973870528425344,0,1
25,213,18.400600968446657,0,1
213,25,18.400600968446657,0,1
25,215,13.723665436026922,0,1
215,25,13.723665436026922,0,1
25,218,12.46356810869183,0,1
218,25,12.46356810869183,0,1
25,220,17.607393049511902,0,1
220,25,17.607393049511902,0,1
25,263,16.771548795504845,0,1
263,25,16.771548795504845,0,1
25,266,19.637610088806632,0,1
266,25,19.637610088806632,0,1
26,209,24.480005433005932,0,1
209,26,24.480005433005932,0,1
26,210,24.118813320725376,0,1
210,26,24.118813320725376,0,1
26,213,20.5231339224788,0,1
213,26,20.5231339224788,0,1
26,215,15.645380564243236,0,1
215,26,15.645380564243236,0,1
26,218,12.66219728167272,0,1
218,26,12.66219728167272,0,1
26,220,16.78668102991178,0,1
220,26,16.78668102991178,0,1
26,263,15.300131012510972,0,1
263,26,15.300131012510972,0,1
26,266,18.537387626092304,0,1
266,26,18.537387626092304,0,1
27,72,24.10443828426624,1,0
72,27,24.10443828426624,1,0
27,77,34.3516061487669,1,0
77,27,34.3516061487669,1,0
27,155,17.435916637791085,0,1
155,27,17.435916637791085,0,1
27,179,13.561070938535792,1,1
179,27,13.561070938535792,1,1
27,184,31.653461864383807,1,0
184,27,31.653461864383807,1,0
27,196,62.08428984050635,1,0
196,27,62.08428984050635,1,0
27,262,51.94028922715005,1,0
262,27,51.94028922715005,1,0
27,300,59.29087245099367,1,0
300,27,59.29087245099367,1,0
27,304,51.096467637205606,1,0
304,27,51.096467637205606,1,0
27,438,26.157065966961966,1,0
438,27,26.157065966961966,1,0
27,439,50.07197065225215,1,0
439,27,50.07197065225215,1,0
27,463,25.450838119794795,1,0
463,27,25.450838119794795,1,0
27,464,24.415930311990984,1,0
464,27,24.415930311990984,1,0
27,465,55.35905025377513,1,0
465,27,55.35905025377513,1,0
27,486,20.554326576173686,1,0
486,27,20.554326576173686,1,0
27,504,49.079613333847696,1,0
504,27,49.079613333847696,1,0
28,42,10.03156239077443,1,0
42,28,10.03156239077443,1,0
28,71,11.397020751055955,1,0
71,28,11.397020751055955,1,0
28,90,21.033527759270438,1,0
90,28,21.033527759270438,1,0
28,91,17.11228126229814,1,1
91,28,17.11228126229814,1,1
28,115,26.362467505906952,1,0
115,28,26.362467505906952,1,0
28,148,27.319307330164868,1,0
148,28,27.319307330164868,1,0
28,196,31.72256424061586,0,1
196,28,31.72256424061586,0,1
28,300,34.02704784432526,0,1
300,28,34.02704784432526,0,1
28,433,21.418271382163407,1,1
433,28,21.418271382163407,1,1
28,440,23.10067507671583,1,0
440,28,23.10067507671583,1,0
28,465,37.627374104500035,0,1
465,28,37.627374104500035,0,1
30,31,60.42303072504722,1,0
31,30,60.42303072504722,1,0
30,39,19.426171264559574,1,0
39,30,19.426171264559574,1,0
30,43,42.77151774253516,1,0
43,30,42.77151774253516,1,0
30,44,31.79903473377769,1,0
44,30,31.79903473377769,1,0
30,45,34.88347416757683,1,0
45,30,34.88347416757683,1,0
30,61,11.391692587144371,1,0
61,30,11.391692587144371,1,0
30,62,10.521535486800394,1,0
62,30,10.521535486800394,1,0
30,84,24.88994819199108,1,0
84,30,24.88994819199108,1,0
30,94,66.6831146543111,1,0
94,30,66.6831146543111,1,0
30,98,11.518941791675138,1,0
98,30,11.518941791675138,1,0
30,99,33.47507027625185,1,0
99,30,33.47507027625185,1,0
30,106,29.16890681873423,1,0
106,30,29.16890681873423,1,0
30,143,54.09222933102314,1,0
143,30,54.09222933102314,1,0
30,177,31.77072290647476,1,0
177,30,31.77072290647476,1,0
30,178,30.740581809718567,1,0
178,30,30.740581809718567,1,0
30,183,64.7130311452029,1,0
183,30,64.7130311452029,1,0
30,187,65.70810003340533,1,0
187,30,65.70810003340533,1,0
30,188,62.87778725432376,1,0
188,30,62.87778725432376,1,0
30,206,15.725099713515332,1,0
206,30,15.725099713515332,1,0
30,240,24.78108343071384,1,0
240,30,24.78108343071384,1,0
30,246,62.30024295297732,1,0
246,30,62.30024295297732,1,0
30,299,41.470548597769955,1,0
299,30,41.470548597769955,1,0
30,407,13.933675932789596,1,0
407,30,13.933675932789596,1,0
30,441,63.74441228845082,1,0
441,30,63.74441228845082,1,0
30,466,30.2610629357265,1,0
466,30,30.2610629357265,1,0
30,470,61.37441149208683,1,0
470,30,61.37441149208683,1,0
30,473,20.968361404745007,1,0
473,30,20.968361404745007,1,0
30,500,58.74600317468415,1,0
500,30,58.74600317468415,1,0
30,510,45.75607213255963,1,0
510,30,45.75607213255963,1,0
30,517,51.25147732504889,1,0
517,30,51.25147732504889,1,0
30,588,59.318243820935905,1,0
588,30,59.318243820935905,1,0
30,589,67.18035731521528,1,0
589,30,67.18035731521528,1,0
30,598,12.604918722467035,1,0
598,30,12.604918722467035,1,0
30,599,23.505304443890957,1,0
599,30,23.505304443890957,1,0
30,608,58.060538070190155,1,0
608,30,58.060538070190155,1,0
30,609,56.10121122578371,1,0
609,30,56.10121122578371,1,0
31,39,51.53020178497266,1,0
39,31,51.53020178497266,1,0
31,43,21.517613622332753,1,0
43,31,21.517613622332753,1,0
31,44,35.86348767200424,1,0
44,31,35.86348767200424,1,0
31,45,30.860320283496733,1,0
45,31,30.860320283496733,1,0
31,61,58.537851634647474,1,0
61,31,58.537851634647474,1,0
31,62,59.858197575603626,1,0
62,31,59.858197575603626,1,0
31,84,46.17541554766995,1,0
84,31,46.17541554766995,1,0
31,94,6.946808331888825,1,0
94,31,6.946808331888825,1,0
31,98,60.91799052825035,1,0
98,31,60.91799052825035,1,0
31,99,31.42315541125684,1,0
99,31,31.42315541125684,1,0
31,103,60.278555473733775,1,0
103,31,60.278555473733775,1,0
31,106,40.05186383927719,1,0
106,31,40.05186383927719,1,0
31,143,14.306909239944174,1,0
143,31,14.306909239944174,1,0
31,177,34.05867701482252,1,0
177,31,34.05867701482252,1,0
31,178,35.731991380274344,1,0
178,31,35.731991380274344,1,0
183,31,4.832732767286021,1,0
187,31,5.302855457204166,1,1
31,206,62.68867812452262,1,0
206,31,62.68867812452262,1,0
31,240,44.697612576064955,1,0
240,31,44.697612576064955,1,0
31,299,24.358525837989458,1,0
299,31,24.358525837989458,1,0
31,407,54.277050666004314,1,0
407,31,54.277050666004314,1,0
31,416,61.02480997102736,1,0
416,31,61.02480997102736,1,0
441,31,4.460100895719737,1,0
31,466,35.84815470843653,1,0
466,31,35.84815470843653,1,0
31,470,8.060927986280488,1,0
470,31,8.060927986280488,1,0
31,473,51.363401853849204,1,0
473,31,51.363401853849204,1,0
31,500,9.93679651598039,1,0
500,31,9.93679651598039,1,0
31,510,22.13461517623471,1,0
510,31,22.13461517623471,1,0
31,517,18.28940048224654,1,0
517,31,18.28940048224654,1,0
31,588,8.085495408445917,1,1
588,31,8.085495408445917,1,1
31,589,6.845534675976742,1,1
589,31,6.845534675976742,1,1
31,598,56.111457029736805,1,0
598,31,56.111457029736805,1,0
31,599,45.58659242584381,1,0
599,31,45.58659242584381,1,0
31,608,11.138284472933881,1,0
608,31,11.138284472933881,1,0
31,609,13.693553994489525,1,0
609,31,13.693553994489525,1,0
32,33,3.627955898298655,1,1
33,32,3.627955898298655,1,1
32,60,2.951257359160668,0,1
32,307,8.96233005417676,0,1
307,32,8.96233005417676,0,1
32,308,8.266216667859608,0,1
308,32,8.266216667859608,0,1
32,309,8.106006970142575,0,1
309,32,8.106006970142575,0,1
32,310,8.45428234683465,0,1
310,32,8.45428234683465,0,1
32,356,4.618062364238924,0,1
356,32,4.618062364238924,0,1
32,357,7.923304676711606,0,1
357,32,7.923304676711606,0,1
32,358,7.947870784052796,0,1
358,32,7.947870784052796,0,1
32,359,6.42678348787323,0,1
359,32,6.42678348787323,0,1
32,360,3.8566001866929374,0,1
360,32,3.8566001866929374,0,1
362,32,2.7671328121360568,0,1
32,363,2.9213154571185904,0,1
363,32,2.9213154571185904,0,1
365,32,2.2298950647956506,0,1
366,32,2.592236293241802,0,1
32,367,4.555432471236951,0,1
367,32,4.555432471236951,0,1
32,368,5.822973810691578,0,1
368,32,5.822973810691578,0,1
32,369,6.965525680090485,0,1
369,32,6.965525680090485,0,1
32,370,7.948961819005045,0,1
370,32,7.948961819005045,0,1
32,371,8.369331215814082,0,1
371,32,8.369331215814082,0,1
32,372,9.52641112906639,0,1
372,32,9.52641112906639,0,1
32,373,10.708234214846069,0,1
373,32,10.708234214846069,0,1
32,375,12.936870757644602,0,1
375,32,12.936870757644602,0,1
32,376,11.709760586792541,0,1
376,32,11.709760586792541,0,1
32,377,11.441073551026582,0,1
377,32,11.441073551026582,0,1
32,378,10.484605524291316,0,1
378,32,10.484605524291316,0,1
32,379,10.563181007632123,0,1
379,32,10.563181007632123,0,1
32,419,7.099309825609811,0,1
419,32,7.099309825609811,0,1
32,420,9.173873445824288,0,1
420,32,9.173873445824288,0,1
32,421,8.905532774629489,0,1
421,32,8.905532774629489,0,1
33,60,6.136267269276983,0,1
60,33,6.136267269276983,0,1
33,307,12.33502006483978,0,1
307,33,12.33502006483978,0,1
33,308,11.747894875253182,0,1
308,33,11.747894875253182,0,1
33,309,11.678286389706326,0,1
309,33,11.678286389706326,0,1
33,310,12.079983526478834,0,1
310,33,12.079983526478834,0,1
33,357,5.555047884582095,0,1
357,33,5.555047884582095,0,1
33,358,6.540987234355377,0,1
358,33,6.540987234355377,0,1
33,359,5.478179442113959,0,1
359,33,5.478179442113959,0,1
33,360,3.7000244593786134,0,1
360,33,3.7000244593786134,0,1
33,365,3.2597668628293035,0,1
365,33,3.2597668628293035,0,1
33,366,4.161820875530325,0,1
366,33,4.161820875530325,0,1
33,367,5.798544386309378,0,1
367,33,5.798544386309378,0,1
33,368,6.441987271021265,0,1
368,33,6.441987271021265,0,1
33,369,7.159694127544835,0,1
369,33,7.159694127544835,0,1
33,370,8.089329391241279,0,1
370,33,8.089329391241279,0,1
33,371,8.56667455901063,0,1
371,33,8.56667455901063,0,1
33,372,9.94761544290892,0,1
372,33,9.94761544290892,0,1
33,373,11.347191723065228,0,1
373,33,11.347191723065228,0,1
33,375,13.739278328937077,0,1
375,33,13.739278328937077,0,1
33,376,13.348825753600952,0,1
376,33,13.348825753600952,0,1
33,377,13.328554160148055,0,1
377,33,13.328554160148055,0,1
33,378,13.044061062414574,0,1
378,33,13.044061062414574,0,1
33,379,13.388196629867668,0,1
379,33,13.388196629867668,0,1
33,419,10.454263436512397,0,1
419,33,10.454263436512397,0,1
33,420,12.69717488262645,0,1
420,33,12.69717488262645,0,1
33,421,12.529404534933015,0,1
421,33,12.529404534933015,0,1
35,96,28.526102082128222,0,1
96,35,28.526102082128222,0,1
35,97,28.683079506914872,0,1
97,35,28.683079506914872,0,1
35,107,13.275967949644953,1,1
107,35,13.275967949644953,1,1
35,108,11.343125671524582,1,1
108,35,11.343125671524582,1,1
35,109,10.926815638602127,1,1
109,35,10.926815638602127,1,1
35,154,30.764210131254792,0,1
154,35,30.764210131254792,0,1
35,163,5.553972002090036,1,0
163,35,5.553972002090036,1,0
35,164,4.282709656280706,1,0
164,35,4.282709656280706,1,0
35,167,9.115964019235706,1,0
167,35,9.115964019235706,1,0
35,168,7.617007548900028,1,0
168,35,7.617007548900028,1,0
35,169,7.042272999536443,1,0
169,35,7.042272999536443,1,0
35,170,6.028537218927988,1,0
170,35,6.028537218927988,1,0
35,171,6.5710402525018825,1,1
171,35,6.5710402525018825,1,1
35,172,4.188523009367383,1,1
172,35,4.188523009367383,1,1
35,173,10.242738891527011,1,1
173,35,10.242738891527011,1,1
35,192,34.28759988683955,0,1
192,35,34.28759988683955,0,1
35,198,29.593386085407666,0,1
198,35,29.593386085407666,0,1
35,230,26.173007507735903,0,1
230,35,26.173007507735903,0,1
35,232,23.23562189828368,0,1
232,35,23.23562189828368,0,1
35,269,38.81840620118245,0,1
269,35,38.81840620118245,0,1
35,412,4.480708872488816,0,1
412,35,4.480708872488816,0,1
